Roster,Time_Out,Origin,Route,Destination,Time_In,Days,Operating Hrs,Layover Hrs,Meal Hrs,Dead Hrs,Operating Dist,Dead Dist,Fuel Cost,Bus Hrs Cost,Tot Roster Cost,Tot Closure Cost,Type
120,11:01,Meal Break Start,MB,Meal Break End,11:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
120,11:32,Wollongong Station,WAD,Wollongong Station,16:00,Sat 01-Jul-2023,4:28,0:01,,,0,0,,,,,
120,16:01,Meal Break Start,MB,Meal Break End,16:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
120,16:32,Wollongong Station,WAD,Wollongong Station,19:00,Sat 01-Jul-2023,2:28,0:01,,,0,0,,,,,
120,19:05,Wollongong Station,Dead,Helensberg,19:36,Sat 01-Jul-2023,,0:05,,0:31,0,36.259,,,,,
,,,,Roster_Total,13:12,,10:56,0:14,1:00,1:02,0,71.34,$52.79 ,"$1,586 ","$1,638.79 ","$150,242.97 ",coach
,,,,,,,,,,,,,,,,,
121,6:24,Helensberg,Dead,Wollongong Station,6:55,Sat 01-Jul-2023,,0:05,,0:31,0,35.081,,,,,
121,7:00,Wollongong Station,WAD,Wollongong Station,11:30,Sat 01-Jul-2023,4:30,0:00,,,0,0,,,,,
121,11:31,Meal Break Start,MB,Meal Break End,12:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
121,12:02,Wollongong Station,WAD,Wollongong Station,16:30,Sat 01-Jul-2023,4:28,0:01,,,0,0,,,,,
121,16:31,Meal Break Start,MB,Meal Break End,17:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
121,17:02,Wollongong Station,WAD,Wollongong Station,19:00,Sat 01-Jul-2023,1:58,0:01,,,0,0,,,,,
121,19:05,Wollongong Station,Dead,Helensberg,19:36,Sat 01-Jul-2023,,0:05,,0:31,0,36.259,,,,,
,,,,Roster_Total,13:12,,10:56,0:14,1:00,1:02,0,71.34,$52.79 ,"$1,586 ","$1,638.79 ","$151,881.77 ",coach
,,,,,,,,,,,,,,,,,
122,6:20,Helensberg,Dead,Dapto Station,6:55,Sat 01-Jul-2023,,0:05,,0:35,0,45.965,,,,,
122,7:00,Dapto Station,WAD,Dapto Station,10:00,Sat 01-Jul-2023,3:00,0:00,,,0,0,,,,,
122,10:01,Meal Break Start,MB,Meal Break End,10:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
122,10:32,Dapto Station,WAD,Dapto Station,15:00,Sat 01-Jul-2023,4:28,0:01,,,0,0,,,,,
122,15:05,Dapto Station,Dead,Helensberg,15:39,Sat 01-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,9:19,,7:28,0:12,0:30,1:09,0,91.828,$67.95 ,"$1,146.17 ","$1,214.12 ","$153,095.88 ",coach
,,,,,,,,,,,,,,,,,
123,14:20,Helensberg,Dead,Dapto Station,14:55,Sat 01-Jul-2023,,0:05,,0:35,0,45.965,,,,,
123,15:00,Dapto Station,WAD,Dapto Station,18:30,Sat 01-Jul-2023,3:30,0:00,,,0,0,,,,,
123,18:31,Meal Break Start,MB,Meal Break End,19:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
123,19:02,Dapto Station,WAD,Dapto Station,25:00:00,Sat 01-Jul-2023,5:58,0:01,,,0,0,,,,,
123,25:05:00,Dapto Station,Dead,Helensberg,25:39:00,Sat 01-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,11:19,,9:28,0:12,0:30,1:09,0,91.828,$67.95 ,"$1,406.17 ","$1,474.12 ","$154,570 ",coach
,,,,,,,,,,,,,,,,,
124,6:20,Helensberg,Dead,Dapto Station,6:55,Sat 01-Jul-2023,,0:05,,0:35,0,45.965,,,,,
124,7:00,Dapto Station,WAD,Dapto Station,10:30,Sat 01-Jul-2023,3:30,0:00,,,0,0,,,,,
124,10:31,Meal Break Start,MB,Meal Break End,11:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
124,11:02,Dapto Station,WAD,Dapto Station,16:00,Sat 01-Jul-2023,4:58,0:01,,,0,0,,,,,
124,16:01,Meal Break Start,MB,Meal Break End,16:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
124,16:32,Dapto Station,WAD,Dapto Station,19:00,Sat 01-Jul-2023,2:28,0:01,,,0,0,,,,,
124,19:05,Dapto Station,Dead,Helensberg,19:39,Sat 01-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:19,,10:56,0:14,1:00,1:09,0,91.828,$67.95 ,"$1,601.17 ","$1,669.12 ","$156,239.12 ",bus
,,,,,,,,,,,,,,,,,
125,6:20,Helensberg,Dead,Dapto Station,6:55,Sat 01-Jul-2023,,0:05,,0:35,0,45.965,,,,,
125,7:00,Dapto Station,WAD,Dapto Station,11:00,Sat 01-Jul-2023,4:00,0:00,,,0,0,,,,,
125,11:01,Meal Break Start,MB,Meal Break End,11:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
125,11:32,Dapto Station,WAD,Dapto Station,16:30,Sat 01-Jul-2023,4:58,0:01,,,0,0,,,,,
125,16:31,Meal Break Start,MB,Meal Break End,17:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
125,17:02,Dapto Station,WAD,Dapto Station,19:00,Sat 01-Jul-2023,1:58,0:01,,,0,0,,,,,
125,19:05,Dapto Station,Dead,Helensberg,19:39,Sat 01-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:19,,10:56,0:14,1:00,1:09,0,91.828,$67.95 ,"$1,601.17 ","$1,669.12 ","$157,908.24 ",coach
,,,,,,,,,,,,,,,,,
126,6:20,Helensberg,Dead,Dapto Station,6:55,Sat 01-Jul-2023,,0:05,,0:35,0,45.965,,,,,
126,7:00,Dapto Station,WAD,Dapto Station,11:30,Sat 01-Jul-2023,4:30,0:00,,,0,0,,,,,
126,11:31,Meal Break Start,MB,Meal Break End,12:01,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
126,12:02,Dapto Station,WAD,Dapto Station,17:00,Sat 01-Jul-2023,4:58,0:01,,,0,0,,,,,
126,17:01,Meal Break Start,MB,Meal Break End,17:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
126,17:32,Dapto Station,WAD,Dapto Station,19:00,Sat 01-Jul-2023,1:28,0:01,,,0,0,,,,,
126,19:05,Dapto Station,Dead,Helensberg,19:39,Sat 01-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,13:19,,10:56,0:14,1:00,1:09,0,91.828,$67.95 ,"$1,601.17 ","$1,669.12 ","$159,577.36 ",coach
,,,,,,,,,,,,,,,,,
127,6:48,Helensberg,Dead,Helensburgh Station,6:55,Sat 01-Jul-2023,,0:05,,0:07,0,4.263,,,,,
127,7:00,Helensburgh Station,WAD,Helensburgh Station,11:00,Sat 01-Jul-2023,4:00,0:00,,,0,0,,,,,
127,11:01,Meal Break Start,MB,Meal Break End,11:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
127,11:32,Helensburgh Station,WAD,Helensburgh Station,15:00,Sat 01-Jul-2023,3:28,0:01,,,0,0,,,,,
127,15:05,Helensburgh Station,Dead,Helensberg,15:12,Sat 01-Jul-2023,,0:05,,0:07,0,4.461,,,,,
,,,,Roster_Total,8:24,,7:28,0:12,0:30,0:14,0,8.724,$6.46 ,"$1,027 ","$1,033.46 ","$160,610.82 ",coach
,,,,,,,,,,,,,,,,,
128,14:52,Helensberg,Dead,Charles Harper Park,14:55,Sat 01-Jul-2023,,0:05,,0:03,0,1.633,,,,,
128,15:00,Charles Harper Park,WAD,Charles Harper Park,19:00,Sat 01-Jul-2023,4:00,0:00,,,0,0,,,,,
128,19:01,Meal Break Start,MB,Meal Break End,19:31,Sat 01-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
128,19:32,Charles Harper Park,WAD,Charles Harper Park,22:00,Sat 01-Jul-2023,2:28,0:01,,,0,0,,,,,
128,22:05,Charles Harper Park,Dead,Helensberg,22:08,Sat 01-Jul-2023,,0:05,,0:03,0,1.667,,,,,
,,,,Roster_Total,7:16,,6:28,0:12,0:30,0:06,0,3.3,$2.44 ,$879.67 ,$882.11 ,"$161,492.93 ",coach
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1,2:32,Helensberg,Dead,Dapto Station,3:07,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
1,3:12,Dapto Station,43SC,Central Station,4:57,Sun 02-Jul-2023,1:45,0:00,,,100.656,0,,,,,
1,5:14,Central Station,43SC,Dapto Station,7:09,Sun 02-Jul-2023,1:55,0:17,,,99.662,0,,,,,
1,7:38,Dapto Station,43SC,Central Station,9:40,Sun 02-Jul-2023,2:02,0:29,,,100.656,0,,,,,
1,9:41,Meal Break Start,MB,Meal Break End,10:11,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
1,10:20,Central Station,43SC,Dapto Station,12:55,Sun 02-Jul-2023,2:35,0:09,,,99.662,0,,,,,
1,12:55,Dapto Station,43SC,Helensberg,13:29,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
1,12:49,Helensberg,43SC,Dapto Station,13:19,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
1,13:24,Dapto Station,43SC,Central Station,15:44,Sun 02-Jul-2023,2:20,0:29,,,100.656,0,,,,,
1,16:32,Central Station,43SC,Dapto Station,18:50,Sun 02-Jul-2023,2:18,0:48,,,99.662,0,,,,,
1,18:51,Meal Break Start,MB,Meal Break End,19:21,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
1,19:52,Dapto Station,43SC,Central Station,21:50,Sun 02-Jul-2023,1:58,0:31,,,100.656,0,,,,,
1,22:26,Central Station,43SC,Dapto Station,24:21:00,Sun 02-Jul-2023,1:55,0:36,,,99.662,0,,,,,
1,24:26:00,Dapto Station,Dead,Helensberg,25:00:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,22:28,,16:48,3:36,1:00,2:18,801.272,183.656,$660.89 ,"$2,790.67 ","$3,451.56 ","$164,944.49 ",coach
,,,,,,,,,,,,,,,,,
2,2:33,Helensberg,Dead,Central Station,4:35,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
2,4:40,Central Station,43SC,Dapto Station,6:33,Sun 02-Jul-2023,1:53,0:00,,,99.662,0,,,,,
2,7:00,Dapto Station,43SC,Central Station,8:58,Sun 02-Jul-2023,1:58,0:27,,,100.656,0,,,,,
2,9:33,Central Station,43SC,Dapto Station,12:05,Sun 02-Jul-2023,2:32,0:35,,,99.662,0,,,,,
2,12:06,Meal Break Start,MB,Meal Break End,12:36,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
2,12:50,Dapto Station,43SC,Central Station,15:10,Sun 02-Jul-2023,2:20,0:14,,,100.656,0,,,,,
2,15:10,Central Station,43SC,Helensberg,16:09,Sun 02-Jul-2023,,0:00,,0:59,0,57.819,,,,,
2,14:49,Helensberg,43SC,Central Station,15:44,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
2,15:49,Central Station,43SC,Dapto Station,18:17,Sun 02-Jul-2023,2:28,0:39,,,99.662,0,,,,,
2,18:43,Dapto Station,43SC,Central Station,20:49,Sun 02-Jul-2023,2:06,0:26,,,100.656,0,,,,,
2,20:50,Meal Break Start,MB,Meal Break End,21:20,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
2,21:33,Central Station,43SC,Dapto Station,23:31,Sun 02-Jul-2023,1:58,0:13,,,99.662,0,,,,,
2,23:51,Dapto Station,43SC,Central Station,25:36:00,Sun 02-Jul-2023,1:45,0:20,,,100.656,0,,,,,
2,25:41:00,Central Station,Dead,Helensberg,26:40:00,Sun 02-Jul-2023,,0:05,,0:59,0,57.819,,,,,
,,,,Roster_Total,24:07:00,,17:00,3:11,1:00,3:58,801.272,233.694,$679.41 ,"$3,005.17 ","$3,684.57 ","$168,629.06 ",coach
,,,,,,,,,,,,,,,,,
3,3:26,Helensberg,Dead,Dapto Station,4:01,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
3,4:06,Dapto Station,43SC,Central Station,5:51,Sun 02-Jul-2023,1:45,0:00,,,100.656,0,,,,,
3,6:14,Central Station,43SC,Dapto Station,8:21,Sun 02-Jul-2023,2:07,0:23,,,99.662,0,,,,,
3,8:50,Dapto Station,43SC,Central Station,11:05,Sun 02-Jul-2023,2:15,0:29,,,100.656,0,,,,,
3,11:06,Meal Break Start,MB,Meal Break End,11:36,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
3,11:52,Central Station,43SC,Dapto Station,14:27,Sun 02-Jul-2023,2:35,0:16,,,99.662,0,,,,,
3,14:27,Dapto Station,43SC,Helensberg,15:01,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
3,14:24,Helensberg,43SC,Dapto Station,14:54,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
3,14:59,Dapto Station,43SC,Central Station,17:19,Sun 02-Jul-2023,2:20,0:32,,,100.656,0,,,,,
3,17:20,Meal Break Start,MB,Meal Break End,17:50,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
3,18:14,Central Station,43SC,Dapto Station,20:25,Sun 02-Jul-2023,2:11,0:24,,,99.662,0,,,,,
3,20:47,Dapto Station,43SC,Central Station,22:42,Sun 02-Jul-2023,1:55,0:22,,,100.656,0,,,,,
3,23:26,Central Station,43SC,Dapto Station,25:17:00,Sun 02-Jul-2023,1:51,0:44,,,99.662,0,,,,,
3,25:22:00,Dapto Station,Dead,Helensberg,25:56:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,22:30,,16:59,3:27,1:00,2:18,801.272,183.656,$660.89 ,"$2,795 ","$3,455.89 ","$172,084.96 ",coach
,,,,,,,,,,,,,,,,,
4,3:36,Helensberg,Dead,Central Station,5:38,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
4,5:43,Central Station,43SC,Dapto Station,7:44,Sun 02-Jul-2023,2:01,0:00,,,99.662,0,,,,,
4,7:55,Dapto Station,43SC,Central Station,10:04,Sun 02-Jul-2023,2:09,0:11,,,100.656,0,,,,,
4,10:05,Meal Break Start,MB,Meal Break End,10:35,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
4,11:15,Central Station,43SC,Dapto Station,13:50,Sun 02-Jul-2023,2:35,0:40,,,99.662,0,,,,,
4,14:21,Dapto Station,43SC,Central Station,16:41,Sun 02-Jul-2023,2:20,0:31,,,100.656,0,,,,,
4,16:41,Central Station,43SC,Helensberg,17:40,Sun 02-Jul-2023,,0:00,,0:59,0,57.819,,,,,
4,16:15,Helensberg,43SC,Central Station,17:10,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
4,17:15,Central Station,43SC,Dapto Station,19:30,Sun 02-Jul-2023,2:15,0:34,,,99.662,0,,,,,
4,19:31,Meal Break Start,MB,Meal Break End,20:01,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
4,20:22,Dapto Station,43SC,Central Station,22:20,Sun 02-Jul-2023,1:58,0:21,,,100.656,0,,,,,
4,22:25,Central Station,Dead,Helensberg,23:24,Sun 02-Jul-2023,,0:05,,0:59,0,57.819,,,,,
,,,,Roster_Total,19:48,,13:18,2:34,1:00,3:58,600.954,233.694,$531.17 ,"$2,444 ","$2,975.17 ","$175,060.13 ",coach
,,,,,,,,,,,,,,,,,
5,4:11,Helensberg,Dead,Dapto Station,4:46,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
5,4:51,Dapto Station,43SC,Central Station,6:36,Sun 02-Jul-2023,1:45,0:00,,,100.656,0,,,,,
5,6:50,Central Station,43SC,Dapto Station,8:57,Sun 02-Jul-2023,2:07,0:14,,,99.662,0,,,,,
5,8:58,Meal Break Start,MB,Meal Break End,9:28,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
5,9:44,Dapto Station,43SC,Central Station,12:00,Sun 02-Jul-2023,2:16,0:16,,,100.656,0,,,,,
5,12:35,Central Station,43SC,Dapto Station,15:10,Sun 02-Jul-2023,2:35,0:35,,,99.662,0,,,,,
5,15:10,Dapto Station,43SC,Helensberg,15:44,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
5,15:02,Helensberg,43SC,Dapto Station,15:32,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
5,15:37,Dapto Station,43SC,Central Station,17:55,Sun 02-Jul-2023,2:18,0:27,,,100.656,0,,,,,
5,17:56,Meal Break Start,MB,Meal Break End,18:26,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
5,18:29,Central Station,43SC,Dapto Station,20:40,Sun 02-Jul-2023,2:11,0:03,,,99.662,0,,,,,
5,21:25,Dapto Station,43SC,Central Station,23:18,Sun 02-Jul-2023,1:53,0:45,,,100.656,0,,,,,
5,23:54,Central Station,43SC,Dapto Station,25:45:00,Sun 02-Jul-2023,1:51,0:36,,,99.662,0,,,,,
5,25:50:00,Dapto Station,Dead,Helensberg,26:24:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,22:13,,16:56,3:13,1:00,2:18,801.272,183.656,$660.89 ,"$2,758.17 ","$3,419.06 ","$178,479.19 ",coach
,,,,,,,,,,,,,,,,,
6,4:39,Helensberg,Dead,Dapto Station,5:14,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
6,5:19,Dapto Station,43SC,Central Station,7:04,Sun 02-Jul-2023,1:45,0:00,,,100.656,0,,,,,
6,7:40,Central Station,43SC,Dapto Station,9:53,Sun 02-Jul-2023,2:13,0:36,,,99.662,0,,,,,
6,10:23,Dapto Station,43SC,Central Station,12:39,Sun 02-Jul-2023,2:16,0:30,,,100.656,0,,,,,
6,12:40,Meal Break Start,MB,Meal Break End,13:10,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
6,13:12,Central Station,43SC,Dapto Station,15:46,Sun 02-Jul-2023,2:34,0:02,,,99.662,0,,,,,
6,15:46,Dapto Station,43SC,Helensberg,16:20,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
6,15:40,Helensberg,43SC,Dapto Station,16:10,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
6,16:15,Dapto Station,43SC,Central Station,18:30,Sun 02-Jul-2023,2:15,0:29,,,100.656,0,,,,,
6,19:17,Central Station,43SC,Dapto Station,21:21,Sun 02-Jul-2023,2:04,0:47,,,99.662,0,,,,,
6,21:22,Meal Break Start,MB,Meal Break End,21:52,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
6,22:03,Dapto Station,43SC,Central Station,23:53,Sun 02-Jul-2023,1:50,0:11,,,100.656,0,,,,,
6,24:32:00,Central Station,43SC,Dapto Station,26:23:00,Sun 02-Jul-2023,1:51,0:39,,,99.662,0,,,,,
6,26:28:00,Dapto Station,Dead,Helensberg,27:02:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,22:23,,16:48,3:31,1:00,2:18,801.272,183.656,$660.89 ,"$2,779.83 ","$3,440.73 ","$181,919.92 ",coach
,,,,,,,,,,,,,,,,,
7,5:13,Helensberg,Dead,Central Station,7:15,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
7,7:20,Central Station,43SC,Dapto Station,9:33,Sun 02-Jul-2023,2:13,0:00,,,99.662,0,,,,,
7,10:04,Dapto Station,43SC,Central Station,12:20,Sun 02-Jul-2023,2:16,0:31,,,100.656,0,,,,,
7,12:21,Meal Break Start,MB,Meal Break End,12:51,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
7,12:54,Central Station,43SC,Dapto Station,15:28,Sun 02-Jul-2023,2:34,0:03,,,99.662,0,,,,,
7,15:57,Dapto Station,43SC,Central Station,18:12,Sun 02-Jul-2023,2:15,0:29,,,100.656,0,,,,,
7,18:12,Central Station,43SC,Helensberg,19:11,Sun 02-Jul-2023,,0:00,,0:59,0,57.819,,,,,
7,17:52,Helensberg,43SC,Central Station,18:47,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
7,18:52,Central Station,43SC,Dapto Station,21:01,Sun 02-Jul-2023,2:09,0:40,,,99.662,0,,,,,
7,21:02,Meal Break Start,MB,Meal Break End,21:32,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
7,22:38,Dapto Station,43SC,Central Station,24:28:00,Sun 02-Jul-2023,1:50,1:06,,,100.656,0,,,,,
7,24:33:00,Central Station,Dead,Helensberg,25:32:00,Sun 02-Jul-2023,,0:05,,0:59,0,57.819,,,,,
,,,,Roster_Total,20:19,,13:17,3:06,1:00,3:58,600.954,233.694,$531.17 ,"$2,511.17 ","$3,042.34 ","$184,962.26 ",coach
,,,,,,,,,,,,,,,,,
8,5:04,Helensberg,Dead,Dapto Station,5:39,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
8,5:44,Dapto Station,43SC,Central Station,7:31,Sun 02-Jul-2023,1:47,0:00,,,100.656,0,,,,,
8,8:00,Central Station,43SC,Dapto Station,10:13,Sun 02-Jul-2023,2:13,0:29,,,99.662,0,,,,,
8,10:41,Dapto Station,43SC,Central Station,12:59,Sun 02-Jul-2023,2:18,0:28,,,100.656,0,,,,,
8,13:01,Meal Break Start,MB,Meal Break End,13:31,Sun 02-Jul-2023,0:00,0:02,0:30,,0,0,,,,,
8,13:47,Central Station,43SC,Dapto Station,16:21,Sun 02-Jul-2023,2:34,0:16,,,99.662,0,,,,,
8,16:21,Dapto Station,43SC,Helensberg,16:55,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
8,16:14,Helensberg,43SC,Dapto Station,16:44,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
8,16:49,Dapto Station,43SC,Central Station,19:04,Sun 02-Jul-2023,2:15,0:28,,,100.656,0,,,,,
8,19:37,Central Station,43SC,Dapto Station,21:39,Sun 02-Jul-2023,2:02,0:33,,,99.662,0,,,,,
8,21:44,Dapto Station,Dead,Helensberg,22:18,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,17:14,,13:09,2:31,0:30,2:18,600.954,183.656,$512.66 ,"$2,175.33 ","$2,687.99 ","$187,650.25 ",coach
,,,,,,,,,,,,,,,,,
9,6:21,Helensberg,Dead,Central Station,8:23,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
9,8:28,Central Station,43SC,Dapto Station,10:48,Sun 02-Jul-2023,2:20,0:00,,,99.662,0,,,,,
9,11:35,Dapto Station,43SC,Central Station,13:55,Sun 02-Jul-2023,2:20,0:47,,,100.656,0,,,,,
9,14:23,Central Station,43SC,Dapto Station,16:54,Sun 02-Jul-2023,2:31,0:28,,,99.662,0,,,,,
9,17:23,Dapto Station,43SC,Central Station,19:36,Sun 02-Jul-2023,2:13,0:29,,,100.656,0,,,,,
9,19:36,Central Station,43SC,Helensberg,20:35,Sun 02-Jul-2023,,0:00,,0:59,0,57.819,,,,,
9,19:22,Helensberg,43SC,Central Station,20:17,Sun 02-Jul-2023,,0:05,,1:00,0,59.028,,,,,
9,20:22,Central Station,43SC,Dapto Station,22:20,Sun 02-Jul-2023,1:58,0:46,,,99.662,0,,,,,
9,23:16,Dapto Station,43SC,Central Station,25:04:00,Sun 02-Jul-2023,1:48,0:56,,,100.656,0,,,,,
9,25:09:00,Central Station,Dead,Helensberg,26:08:00,Sun 02-Jul-2023,,0:05,,0:59,0,57.819,,,,,
,,,,Roster_Total,19:47,,13:10,3:41,0:00,3:58,600.954,233.694,$531.17 ,"$2,571.83 ","$3,103.01 ","$190,753.25 ",coach
,,,,,,,,,,,,,,,,,
10,6:01,Helensberg,Dead,Dapto Station,6:36,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
10,6:41,Dapto Station,43SC,Central Station,8:33,Sun 02-Jul-2023,1:52,0:00,,,100.656,0,,,,,
10,8:46,Central Station,43SC,Dapto Station,11:08,Sun 02-Jul-2023,2:22,0:13,,,99.662,0,,,,,
10,11:08,Dapto Station,43SC,Helensberg,11:42,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
10,10:34,Helensberg,43SC,Meal Break Start,11:04,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
10,11:09,Meal Break Start,MB,Meal Break End,11:39,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
10,11:57,Dapto Station,43SC,Central Station,14:17,Sun 02-Jul-2023,2:20,0:18,,,100.656,0,,,,,
10,14:42,Central Station,43SC,Dapto Station,17:11,Sun 02-Jul-2023,2:29,0:25,,,99.662,0,,,,,
10,17:40,Dapto Station,43SC,Central Station,19:53,Sun 02-Jul-2023,2:13,0:29,,,100.656,0,,,,,
10,19:54,Meal Break Start,MB,Meal Break End,20:24,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
10,20:47,Central Station,43SC,Dapto Station,22:45,Sun 02-Jul-2023,1:58,0:23,,,99.662,0,,,,,
10,22:50,Dapto Station,Dead,Helensberg,23:24,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,17:23,,13:14,2:05,1:00,2:18,600.954,183.656,$512.66 ,"$2,129.83 ","$2,642.49 ","$193,395.75 ",coach
,,,,,,,,,,,,,,,,,
11,6:40,Helensberg,Dead,Dapto Station,7:15,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
11,7:20,Dapto Station,43SC,Central Station,9:20,Sun 02-Jul-2023,2:00,0:00,,,100.656,0,,,,,
11,10:04,Central Station,43SC,Dapto Station,12:39,Sun 02-Jul-2023,2:35,0:44,,,99.662,0,,,,,
11,12:39,Dapto Station,43SC,Helensberg,13:13,Sun 02-Jul-2023,,0:00,,0:34,0,45.863,,,,,
11,12:32,Helensberg,43SC,Dapto Station,13:02,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
11,13:07,Dapto Station,43SC,Central Station,15:27,Sun 02-Jul-2023,2:20,0:28,,,100.656,0,,,,,
11,15:28,Meal Break Start,MB,Meal Break End,15:58,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
11,16:13,Central Station,43SC,Dapto Station,18:31,Sun 02-Jul-2023,2:18,0:15,,,99.662,0,,,,,
11,19:19,Dapto Station,43SC,Central Station,21:21,Sun 02-Jul-2023,2:02,0:48,,,100.656,0,,,,,
11,21:22,Meal Break Start,MB,Meal Break End,21:52,Sun 02-Jul-2023,0:00,0:01,0:30,,0,0,,,,,
11,22:56,Central Station,43SC,Dapto Station,24:49:00,Sun 02-Jul-2023,1:53,1:04,,,99.662,0,,,,,
11,24:54:00,Dapto Station,Dead,Helensberg,25:28:00,Sun 02-Jul-2023,,0:05,,0:34,0,45.863,,,,,
,,,,Roster_Total,18:48,,13:08,3:36,1:00,2:18,600.954,183.656,$512.66 ,"$2,314 ","$2,826.66 ","$196,222.40 ",coach
,,,,,,,,,,,,,,,,,
12,7:33,Helensberg,Dead,Dapto Station,8:08,Sun 02-Jul-2023,,0:05,,0:35,0,45.965,,,,,
12,8:13,Dapto Station,43SC,Central Station,10:22,Sun 02-Jul-2023,2:09,0:00,,,100.656,0,,,,,
12,10:37,Central Station,43SC,Dapto Station,13:12,Sun 02-Jul-2023,2:35,0:15,,,99.662,0,,,,,
